gene,k,pooled_effect,se_hk,ci_low,ci_high,p_hk,tau2,I2_percent,prediction_low,prediction_high,max_weight,studies,BH_q,loo_direction_stable,conserved
PYROXD1,7,-0.17897636106360174,0.3490616457440626,-1.0330994388149188,0.6751467166877154,0.6264595102801718,0.0,0.0,-1.0330994388149188,0.6751467166877154,0.33793072704413535,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
UBAP1,7,0.1752171001198978,0.34202254582119446,-0.6616819206087595,1.0121161208485552,0.6267485886153287,0.0,0.0,-0.6616819206087595,1.0121161208485552,0.33726386298208894,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CDK15,7,-0.28445240654632153,0.5553591552403969,-1.643367305145913,1.0744624920532697,0.626815491035831,0.4787426491434609,38.72350936299006,-2.455411346453847,1.8865065333612043,0.29939819753744584,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
AKR1B10,5,0.23000166074811032,0.4374180062647549,-0.9844654216710462,1.444468743167267,0.6268181299597188,0.05047275831938454,8.582297293492056,-1.1352847533747923,1.595288074871013,0.4760516171973866,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
UBE2L3,7,0.2917774475998764,0.5696909715225017,-1.1022061421088296,1.6857610373085825,0.6268335934569178,1.06715396931296,48.13672476785631,-2.5948545046508573,3.17840939985061,0.2261077013216203,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PGLS,7,0.1798362555417277,0.35121070312210034,-0.6795453761767005,1.0392178872601558,0.6269135373490081,0.0,0.0,-0.6795453761767005,1.0392178872601558,0.3505590588277627,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
MEGF6,5,-0.3358539882693277,0.6390931345093165,-2.1102609933432346,1.438553016804579,0.6270086047202611,0.6714798887833444,49.67823258841689,-3.2211134104649535,2.5494054339262977,0.30728787273224534,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
TXNL1,7,-0.17786090209937291,0.34752915901974474,-1.0282341199232343,0.6725123157244884,0.6270846611971295,0.0,1.270760349051219,-1.0282341199232343,0.6725123157244884,0.3268541902670495,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ARHGAP29,7,0.18911122787006182,0.36952728312001276,-0.7150894605177033,1.0933119162578269,0.6270989810179104,0.0,0.0,-0.7150894605177033,1.0933119162578269,0.39883421555680737,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ZNF841,5,0.1953406601645382,0.37183169430167284,-0.8370296274367437,1.2277109477658201,0.6271162029232829,0.0,0.0,-0.8370296274367437,1.2277109477658201,0.3842169829889115,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
NRCAM,4,0.2437538678303772,0.45213777176809017,-1.1951503134121897,1.6826580490729441,0.6272471889092142,0.0,0.0,-1.1951503134121897,1.6826580490729441,0.6100189113014716,GSE193021;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ADPRHL1,4,0.2102811841160136,0.39005870032157125,-1.0310596855661358,1.4516220537981632,0.627254986823053,0.0,0.0,-1.0310596855661358,1.4516220537981632,0.45484071476195814,GSE193021;GSE226411;GSE55867;GSE255574,0.9999922887196132,False,False
UPF3A,7,-0.23327620561339762,0.45603957305327386,-1.34916484150855,0.8826124302817546,0.6272565479543356,0.35166036154113556,29.809896747170896,-2.0637763617939777,1.5972239505671826,0.27295819588801845,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
IFIT1,5,-0.19638269061594774,0.37410014831218646,-1.2350512162510865,0.842285835019191,0.6273702373275418,0.0,0.0,-1.2350512162510865,0.842285835019191,0.3683104509007496,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
MRPL30,6,0.1774868349173071,0.34349524475547166,-0.7054958018785584,1.0604694717131726,0.627393633329873,0.0,0.0,-0.7054958018785584,1.0604694717131726,0.3282994075635361,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ASAP3,7,0.26455000069383244,0.5175190352090112,-1.0017734597522128,1.5308734611398775,0.6274789347782669,0.31286733582283494,35.86724206856283,-1.6000759636832285,2.1291759650708935,0.3059347463446938,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
OSBPL8,7,-0.2357482976483425,0.4612665639414981,-1.3644269194937175,0.8929303241970326,0.627544781541972,0.20206810213853058,31.478167202922563,-1.8117474922227932,1.3402508969261082,0.23466586916402746,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
KYAT1,5,-0.1915296306668153,0.36507376482527587,-1.205136898052083,0.8220776367184524,0.6275697210095,0.0,0.0,-1.205136898052083,0.8220776367184524,0.38463121871767697,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
FURIN,7,0.28290756173012754,0.5536914574874687,-1.071926627473696,1.6377417509339511,0.6276377824787099,0.8824572793857838,39.40498612477542,-2.385271711520779,2.951086834981034,0.2501805628236927,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ADGRL4,4,0.2067327455298447,0.3841887133102545,-1.0159272056760764,1.4293926967357657,0.6278657496981227,0.0,0.0,-1.0159272056760764,1.4293926967357657,0.4416530988877863,GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
GLUL,7,0.3982911189696231,0.7800615040967255,-1.5104506200266319,2.3070328579658783,0.6278743238524244,2.203504166053555,56.04501584843271,-3.7049401111159925,4.5015223490552385,0.2242950228628706,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SDF2L1,7,-0.15937721166137825,0.31220920753667014,-0.9233256216194388,0.6045711982966822,0.6279450867695928,0.0,0.0,-0.9233256216194388,0.6045711982966822,0.28708444709131115,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
KAT2B,5,0.25025155591838416,0.47755196230647295,-1.0756452523050237,1.5761483641417922,0.6279525294336387,0.16886190428499467,13.909794731707592,-1.4989480408193376,1.999451152656106,0.40172511952593254,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
MED19,7,-0.16874111074028453,0.33060834844414727,-0.9777105966357371,0.6402283751551681,0.6280020173185054,0.0,0.0,-0.9777105966357371,0.6402283751551681,0.3275564963730433,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
MKI67,7,0.23319524286750487,0.4569287221185259,-0.8848690624128472,1.3512595481478569,0.628029816461779,0.16143821005939918,0.8733638287134329,-1.255649717029273,1.7220402027642827,0.4162033077913324,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
MSN,7,0.4097580079522096,0.8030197202599372,-1.5551604622549564,2.3746764781593757,0.6280840697964872,2.3731485342378686,63.94310461161965,-3.8411055498665547,4.660621565770974,0.18775449460315713,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
WWP1,7,0.1742761307966842,0.3415719068509666,-0.6615202160951348,1.0100724776885033,0.6281193164080823,0.0,0.0,-0.6615202160951348,1.0100724776885033,0.31978957023057697,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ABHD5,7,-0.18363497982977106,0.3599295348920891,-1.064350824334324,0.697080864674782,0.6281331423762189,0.0,0.0,-1.064350824334324,0.697080864674782,0.3739529040705361,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RPL10A,6,-0.25429487652258037,0.4932477206954923,-1.522228507811427,1.0136387547662664,0.6281448657079853,0.40954294578426464,32.17812539243472,-2.33128087265858,1.8226911196134192,0.2556121063103147,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
LRRC24,6,-0.17937964290183864,0.34802290843307065,-1.0740010097052104,0.7152417239015332,0.6282275700806128,0.0,0.0,-1.0740010097052104,0.7152417239015332,0.3496955789926104,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TP53BP1,7,-0.21372735294253145,0.41910631149143346,-1.239243553420579,0.8117888475355162,0.6282896910194669,0.12793052254575896,22.211507811064283,-1.5619305362276912,1.1344758303426283,0.3061426537496972,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TMEM170B,4,0.30115324705631236,0.5605905515731179,-1.4828960825745126,2.0852025766871374,0.6284130663179474,0.0,0.0,-1.4828960825745126,2.0852025766871374,0.45385340189995194,GSE193021;GSE181512;GSE255574;GSE310514,0.9999922887196132,False,False
PCDHB5,4,0.23956895011426899,0.4459912697025066,-1.1797743183392626,1.6589122185678007,0.6284415210436834,0.0,0.0,-1.1797743183392626,1.6589122185678007,0.5960980014613113,GSE193021;GSE226411;GSE55867;GSE255574,0.9999922887196132,False,False
RUBCN,6,0.26358096296523686,0.5117870139579866,-1.0520094388297128,1.5791713647601864,0.6284902041526088,0.3646787371710484,31.543015432856635,-1.7712496051531772,2.298411531083651,0.30368188217879977,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SMIM7,7,0.2764954803064988,0.5426970793129546,-1.0514364346461367,1.6044273952591341,0.6286036496333706,0.6418149249878967,40.164095320660415,-2.0912442605933297,2.644235221206327,0.23985761775162298,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PRCC,7,-0.15508447388875501,0.3044348753204141,-0.9000097782121204,0.5898408304346103,0.6286474977177239,0.0,0.0,-0.9000097782121204,0.5898408304346103,0.27573811034078954,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CHST13,4,0.2129215685504626,0.39663652361459856,-1.0493528705673907,1.475196007668316,0.6286512397144022,0.0,0.0,-1.0493528705673907,1.475196007668316,0.4477687271824247,GSE193021;GSE181512;GSE55867;GSE310514,0.9999922887196132,False,False
CHD2,6,0.24622653785683685,0.478414708251713,-0.9835776210762635,1.4760306967899373,0.62871716784787,0.2718848862702969,29.250147455154035,-1.5728402435453774,2.0652933192590512,0.3290431971434035,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PCK2,7,-0.2514457364105458,0.49386307972403526,-1.4598851590302453,0.9569936862091537,0.628830331090084,0.0,40.82685522268973,-1.4598851590302453,0.9569936862091537,0.430383123254401,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SURF1,5,0.23132617667347144,0.4427179685698181,-0.9978559601453106,1.4605083134922534,0.6289163044937719,0.07469382441486695,0.0,-1.213207340591731,1.675859693938674,0.37902216377838144,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
IQSEC1,7,-0.2621863469203176,0.5152023655812005,-1.522841120998885,0.9984684271582498,0.628989334979809,0.0,46.676447178738776,-1.522841120998885,0.9984684271582498,0.4185009977256108,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RALGAPB,7,0.22299926286636307,0.4383902338666907,-0.8497029958082614,1.2957015215409875,0.6291360470297983,0.177964670693626,29.224133075773256,-1.265702124236673,1.7117006499693992,0.2575528826782085,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
VPS50,6,-0.17116106699645564,0.3330104734299652,-1.0271917410721738,0.6848696070792625,0.6291664287636416,0.0,0.0,-1.0271917410721738,0.6848696070792625,0.33232889690574047,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PAQR5,5,0.2704392199712803,0.5180336201783845,-1.1678526891008882,1.7087311290434486,0.6292114480933977,0.1487452706225796,4.6378699845413145,-1.5226889022353287,2.0635673421778895,0.5408992090623906,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
EIF4E,7,-0.1692062435342878,0.3327410308351131,-0.9833942152469229,0.6449817281783473,0.6292385354230237,0.0,0.0,-0.9833942152469229,0.6449817281783473,0.2781091404334435,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CPEB3,5,-0.21509174753980465,0.41205976624773116,-1.3591530685872648,0.9289695735076555,0.6292482936176385,0.0,0.0,-1.3591530685872648,0.9289695735076555,0.44885850827612894,GSE193021;GSE181512;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ACBD3,7,0.20364555491545308,0.40059046701244627,-0.7765640062730035,1.1838551161039097,0.6293434528897413,0.06270677163136111,0.0,-0.9523215311796948,1.3596126410106009,0.37287618151091184,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PTGES3,7,-0.1745840340705406,0.3434252001217726,-1.014915226230342,0.6657471580892609,0.6293449684753848,0.0,0.0,-1.014915226230342,0.6657471580892609,0.339060462646708,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
KCNAB2,7,-0.1749132880192219,0.34423730661557506,-1.0172316331831004,0.6674050571446566,0.6295053481732361,0.0,0.0,-1.0172316331831004,0.6674050571446566,0.2949314297357476,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
VDAC1,7,0.18110024173463654,0.35658406816295224,-0.6914295405827803,1.0536300240520533,0.6296658883631395,0.0,0.0,-0.6914295405827803,1.0536300240520533,0.35167990252379305,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
TMEM117,6,0.1981210605856566,0.38604556460064116,-0.794240655504717,1.1904827766760302,0.6296704721063598,0.0,0.0,-0.794240655504717,1.1904827766760302,0.42465863764196893,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
STT3A,5,0.22237308181736434,0.4267860849237029,-0.9625750546355802,1.407321218270309,0.6298530946709515,0.0,0.0,-0.9625750546355802,1.407321218270309,0.37020251120524517,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
ARRDC1,7,0.18293051351054762,0.36039512830738474,-0.6989245970397073,1.0647856240608027,0.6298588690850934,0.0,0.0,-0.6989245970397073,1.0647856240608027,0.3199468029358394,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
LZTR1,7,0.19288402469437912,0.3801280749370492,-0.7372558668220132,1.1230239162107714,0.6299676843784425,0.015779831857723556,0.0,-0.786728158621858,1.1724962080106163,0.23588734089389324,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CDC123,7,-0.16695503159702246,0.32913142013198815,-0.9723106041021614,0.6384005409081164,0.6300727819514057,0.0,0.0,-0.9723106041021614,0.6384005409081164,0.3240953663404463,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NRF1,6,-0.18014520692507574,0.35187079669640375,-1.0846578854037299,0.7243674715535783,0.630479340776013,0.0,0.0,-1.0846578854037299,0.7243674715535783,0.36326213842077665,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
UBFD1,7,0.171646136520057,0.3388032669188399,-0.6573755925102879,1.000667865550402,0.630492279399763,0.0,0.0,-0.6573755925102879,1.000667865550402,0.34401518005530274,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SPACA9,4,-0.2240605050986522,0.41979949161645663,-1.5600498461534233,1.111928835956119,0.630541264561555,0.0,0.0,-1.5600498461534233,1.111928835956119,0.5257871748666685,GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
ZNF395,7,0.24060201532324768,0.47509231494092213,-0.9219070004935975,1.403111031140093,0.6306196517893139,0.29806163199115987,31.549469682618685,-1.5302832866731264,2.011487317319622,0.20000025068324778,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CYB5RL,6,-0.20546696587805724,0.40155046020691104,-1.2376852849773454,0.826751353221231,0.6306617414804101,0.0,0.0,-1.2376852849773454,0.826751353221231,0.3270398745608108,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
IGF1R,7,0.2816541758998471,0.556251608000011,-1.079444475933831,1.6427528277335255,0.6306785042263772,0.4849397969547471,38.17664837184091,-1.8991959384331363,2.4625042902328307,0.29730113602449454,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SAYSD1,6,-0.1834593933346661,0.358598777694663,-1.1052668975579516,0.7383481108886194,0.6307160255448576,0.0,0.0,-1.1052668975579516,0.7383481108886194,0.3724811454153053,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
PTGER4,7,-0.185073326393472,0.36563468853011444,-1.0797491789475122,0.7096025261605682,0.6307929465744752,0.0,0.0,-1.0797491789475122,0.7096025261605682,0.37731276527845553,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PHF6,6,0.1791398700003362,0.3502806095515207,-0.721285102288419,1.0795648422890913,0.6308349534032184,0.0,0.0,-0.721285102288419,1.0795648422890913,0.3644945709644941,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
LAPTM4B,7,0.20069101872403802,0.3965858961945788,-0.7697197106714292,1.1711017481195052,0.6308744528579505,0.014564228290725017,0.0,-0.8136553314251369,1.215037368873213,0.22830530073122715,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
EML2,7,-0.17318740851664652,0.34224579109851605,-1.0106326907600942,0.6642578737268012,0.6308840649384292,0.0,0.0,-1.0106326907600942,0.6642578737268012,0.32977412164181635,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CLBA1,6,-0.17558738264097473,0.34355124687126093,-1.0587139774584453,0.7075392121764958,0.6310454204381154,0.0,0.0,-1.0587139774584453,0.7075392121764958,0.34468090438013305,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RTL8C,4,-0.360378513776659,0.6763431222159758,-2.512804184176938,1.7920471566236202,0.6310922292072166,0.8442969609767522,45.60181736583054,-3.9913488941323183,3.2705918665790006,0.3689772088260179,GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
GPX4,6,-0.17668896091653513,0.3458580784777359,-1.065745455159482,0.7123675333264119,0.6311913243701848,0.0,0.0,-1.065745455159482,0.7123675333264119,0.34219165310788807,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SDC3,7,0.24729865671909892,0.4891939512619345,-0.9497158201321678,1.4443131335703656,0.6312210683899228,0.29593877140391106,40.102097273632666,-1.5428803373536708,2.037477650791869,0.27088981064368095,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RRP12,7,-0.1688315170547695,0.3341042589233518,-0.9863551877323297,0.6486921536227906,0.6313513066304132,0.0,0.0,-0.9863551877323297,0.6486921536227906,0.3297859260352094,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
EIF3B,7,-0.16043559668846583,0.3174897361939185,-0.937304994798258,0.6164338014213263,0.631351666334102,0.0,0.0,-0.937304994798258,0.6164338014213263,0.3005195716374902,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ARHGDIB,6,-0.17395880135440214,0.340693520908455,-1.0497393777206576,0.7018217750118533,0.6313668250163689,0.0,0.0,-1.0497393777206576,0.7018217750118533,0.3356362169608834,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE310514,0.9999922887196132,False,False
MTDH,7,-0.16961270617804042,0.3357950105806156,-0.9912734971231023,0.6520480847670216,0.6314955134670005,0.0,0.0,-0.9912734971231023,0.6520480847670216,0.3382534600040811,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
BDP1,7,-0.20082007096725976,0.3975932719030681,-1.1736957599223852,0.7720556179878656,0.6315078680910383,0.0,19.457254972814752,-1.1736957599223852,0.7720556179878656,0.3712603784331548,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ABCC9,5,-0.22389956009238918,0.43195559245570714,-1.4232005504288503,0.9754014302440719,0.6315740559329616,0.0,0.0,-1.4232005504288503,0.9754014302440719,0.5459727583142934,GSE193021;GSE181512;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
GHR,7,0.18080270996784403,0.35807108539678245,-0.6953656724418888,1.0569710923775768,0.6316097454732982,0.004658052094735652,8.002712622980228,-0.7111393011180911,1.0727447210537793,0.34918604847460233,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PSPC1,6,0.25237479754430975,0.4946562569461475,-1.0191795914453066,1.5239291865339262,0.6316273611833857,0.3952155655081146,35.39968065111248,-1.8039306107418471,2.3086802058304667,0.29280202818664675,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
RINT1,7,-0.1893921882069478,0.3751168121283183,-1.1072699613674546,0.7284855849535589,0.6316406336453884,0.0,0.0,-1.1072699613674546,0.7284855849535589,0.36162995030103595,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SUV39H2,6,-0.1837779774594659,0.3602826949312803,-1.1099141287439147,0.7423581738249829,0.6316981383489361,0.0,0.0,-1.1099141287439147,0.7423581738249829,0.3846397025337463,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
HSPE1,7,-0.1602712411891443,0.31753974491261194,-0.937263006225368,0.6167205238470794,0.6317468026710297,0.0,0.0,-0.937263006225368,0.6167205238470794,0.2987631382423346,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
APLP1,7,-0.17782407599757252,0.35236351785637177,-1.040026543751464,0.684378391756319,0.6317913210725841,0.0,0.0,-1.040026543751464,0.684378391756319,0.3591977946772514,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
AMPD3,7,0.21727634357975997,0.4305578396346278,-0.8362607368255901,1.27081342398511,0.6318056871530635,0.0,32.600409489116615,-0.8362607368255901,1.27081342398511,0.35608271712474854,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
IMPDH1,7,-0.1665692298404889,0.3302065476873138,-0.9745555447022467,0.6414170850212688,0.6319378215899534,0.0,0.0,-0.9745555447022467,0.6414170850212688,0.322681867306141,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NOP9,7,0.17955529047950589,0.35597643649073735,-0.6914876706980373,1.0505982516570491,0.6319625321597546,0.0,0.20458612171266716,-0.6914876706980373,1.0505982516570491,0.35425063358683057,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
DPYSL3,7,0.25555508752609635,0.506698206450969,-0.9842907587926848,1.4954009338448775,0.6319946580207952,0.4299348614854409,30.074423051399073,-1.7721036818131148,2.2832138568653075,0.30573601376524523,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
ARMCX6,7,0.17293785721406277,0.34290205723060935,-0.6661132504055091,1.0119889648336347,0.6320063278845593,0.0,0.0,-0.6661132504055091,1.0119889648336347,0.34882006366684304,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
SPECC1L,7,0.19002541450923707,0.3767843676482314,-0.7319327200153872,1.1119835490338614,0.6320072276026033,0.0,5.184972626826536,-0.7319327200153872,1.1119835490338614,0.4002417053325832,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
PROCR,7,0.2941654732554565,0.5833142307952004,-1.133153031018837,1.7214839775297497,0.6320300469797908,0.8044930329890287,43.874018755606976,-2.3238570025017813,2.9121879490126945,0.25216511311549367,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
OIP5,6,-0.185329136128292,0.3637358961245619,-1.1203420236749881,0.7496837514184043,0.6320751806014215,0.0,0.0,-1.1203420236749881,0.7496837514184043,0.39452493382063786,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE310514,0.9999922887196132,False,False
ELL,7,0.17334573004169923,0.3438219190918151,-0.6679561984674731,1.0146476585508717,0.632114235527101,0.0,0.0,-0.6679561984674731,1.0146476585508717,0.3545523553876742,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
NSRP1,5,0.292297437875991,0.5648804543468418,-1.2760621346172034,1.8606570103691855,0.6321410834605475,0.0,51.083688226179,-1.2760621346172034,1.8606570103691855,0.4261901219258449,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
REEP4,7,0.1770261401794032,0.35138587460259707,-0.6827841207106351,1.0368364010694415,0.6323650778861969,0.0,0.0,-0.6827841207106351,1.0368364010694415,0.31806859318935515,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
KIAA1841,4,0.311523460058974,0.5869448622805,-1.556397048310858,2.179443968428806,0.6323689326314951,0.037093157329006636,0.0,-1.654387322680395,2.2774342427983427,0.43410193644576217,GSE193021;GSE226411;GSE288678;GSE255574,0.9999922887196132,False,False
AKAP7,6,-0.18436564629986063,0.3622854394161309,-1.1156500161784872,0.746918723578766,0.6324793647725869,0.0,0.0,-1.1156500161784872,0.746918723578766,0.2701381960842436,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
CIB2,6,-0.1784061372230391,0.35060748123034674,-1.0796713599119685,0.7228590854658903,0.6325103356669728,0.0,0.0,-1.0796713599119685,0.7228590854658903,0.36754106343320975,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574,0.9999922887196132,False,False
GFER,7,-0.16802521284288024,0.3337166677204811,-0.9846004820127365,0.6485500563269759,0.632562088538241,0.0,0.0,-0.9846004820127365,0.6485500563269759,0.3330360549141602,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9999922887196132,False,False
