gene,k,pooled_effect,se_hk,ci_low,ci_high,p_hk,tau2,I2_percent,prediction_low,prediction_high,max_weight,studies,BH_q
NUBPL,7,0.17156191177873115,0.2956216702562497,-0.5517982566265593,0.8949220801840216,0.582806382673154,0.0,0.0,-0.5517982566265593,0.8949220801840216,0.20571824778229805,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ATG2B,7,0.44573528649273536,0.7681483917775853,-1.4338561167857946,2.3253266897712654,0.5828509247435842,2.670972424902366,69.83292214452254,-3.9729731593978332,4.864443732383304,0.1671265006617796,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RUVBL2,7,-0.1966540903682294,0.3389100838137368,-1.0259371909246,0.6326290101881413,0.5828622433699974,0.10843629130088082,18.486431435916874,-1.3529237315934475,0.9596155508569886,0.22879350918356695,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ADNP2,7,0.20768415102026686,0.3579608681146367,-0.6682145394155825,1.0835828414561162,0.5829050665076062,0.0,28.03043511033489,-0.6682145394155825,1.0835828414561162,0.2756724291669115,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MKI67,7,0.40010597789824176,0.6898205653281839,-1.2878241385668208,2.088036094363304,0.5830139473112061,1.9495020851928986,65.40857191960929,-3.4106043506740047,4.210816306470488,0.17821609973849808,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
WDR24,7,-0.1695740906768127,0.29239974597370294,-0.8850504943716478,0.5459023130180224,0.5830615785059848,0.0,0.0,-0.8850504943716478,0.5459023130180224,0.23710766430470892,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PRRC2C,5,0.23224145116278674,0.3895413656494696,-0.849298766766747,1.3137816690923205,0.5831466225205125,0.14120899626208042,18.91257535901763,-1.2705092294302784,1.734992131755852,0.297487264338985,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ZDHHC15,4,-0.22643949094534935,0.3693684189859482,-1.4019346512356647,0.9490556693449661,0.5831922207042889,0.0,0.0,-1.4019346512356647,0.9490556693449661,0.4016011653372824,GSE193021;GSE181512;GSE55867;GSE310514,0.9998522961638839
HIC1,5,-0.4420197560603334,0.7416003629509924,-2.5010324537885236,1.6169929416678566,0.5832418256420787,1.7102148799136958,66.11410448886662,-4.616103705242598,3.732064193121931,0.24078130463751724,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
MLKL,7,-0.25353514672484356,0.4374186389874635,-1.3238599983749753,0.816789704925288,0.5832655994895282,0.2416390667092982,41.85822319699463,-1.863621984481632,1.356551691031945,0.23499253841639733,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
INTS9,7,-0.17009144305468335,0.2935464374883869,-0.888373699806406,0.5481908136970393,0.5833797608532063,0.0,0.0,-0.888373699806406,0.5481908136970393,0.24162470947954434,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ATP5IF1,5,0.1987604607138657,0.3337062943728131,-0.7277567468712252,1.1252776682989565,0.5834965135877169,0.0,0.0,-0.7277567468712252,1.1252776682989565,0.3146881704373085,GSE181512;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PKD1,6,-0.2529249965582517,0.4318547628477065,-1.3630430055675944,0.8571930124510911,0.5835330589431574,0.15639173897311665,36.59689408240691,-1.7581763224999023,1.252326329383399,0.2744131191520612,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MAPKAPK5,7,-0.2936762710727771,0.5072758868243626,-1.5349356503433893,0.947583108197835,0.5837012781624602,0.6443211130977758,51.53017372478467,-2.617147521396866,2.0297949792513115,0.20251392856560532,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
KMT2C,4,0.3870635110801792,0.6323297006871417,-1.6252918085927675,2.3994188307531257,0.5837277417536824,0.582823518731183,50.55672076960891,-2.7676773391227494,3.5418043612831083,0.3253869209675982,GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
LPP,7,0.2209532795848734,0.3818842043335677,-0.7134837057640041,1.1553902649337509,0.5839171035813602,0.15676210637928412,31.130772429042995,-1.1250654442790589,1.5669720034488057,0.2374414350129311,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
NCOR2,7,-0.36738840859084076,0.635260821886034,-1.921815642231877,1.1870388250501955,0.5840818438878825,0.678797037352349,60.90469406244965,-2.9130628194321293,2.1782860022504478,0.21455916931002916,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
BLOC1S2,7,0.21293319422989576,0.36823036316437907,-0.6880940453484429,1.1139604338082343,0.5841236624510203,0.10703329000414606,28.27410156754639,-0.9923463626637827,1.4182127511235743,0.2484668358915976,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TIMM10B,6,0.21432670646340032,0.36656214781115787,-0.7279512923317959,1.1566047052585966,0.5841413606879712,0.0,22.94622864472326,-0.7279512923317959,1.1566047052585966,0.30362645048536674,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
XPO4,7,0.26306193885309764,0.45496595486329067,-0.8501996479693799,1.3763235256755753,0.5841613060688624,0.6316483531275,47.369654724309015,-1.9777567878361977,2.503880665542393,0.19826031373927938,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TRIM56,5,-0.20149528410004305,0.33898397651699036,-1.1426656864411247,0.7396751182410386,0.5842278972446028,0.0,0.0,-1.1426656864411247,0.7396751182410386,0.3350320420451476,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
RAB43,6,-0.23351392614611993,0.3994902049528475,-1.260436190512538,0.7934083382202983,0.5842436296894137,0.21256489492009134,23.573192712434427,-1.8016896138546519,1.3346617615624121,0.1769656747736808,GSE193021;GSE181512;GSE226411;GSE288678;GSE255574;GSE310514,0.9998522961638839
EGR3,6,0.7576509119678634,1.2961766244164048,-2.57427717453334,4.089578998469067,0.5842450419110902,6.657105993927738,73.78751553283388,-6.66469207268848,8.179993896624207,0.19948754353921502,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
CHFR,7,0.16802478741104426,0.2906714886244515,-0.5432227228940791,0.8792722977161676,0.5842525035645019,0.0,0.0,-0.5432227228940791,0.8792722977161676,0.2534128327132263,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
INHBA,7,-0.3222493415723613,0.5576066096299459,-1.6866635629526479,1.0421648798079253,0.5843425043533262,0.0,64.28047198933928,-1.6866635629526479,1.0421648798079253,0.3025869569327348,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
LGR4,7,0.22413549804302413,0.3879706947176846,-0.725194592758629,1.1734655888446772,0.5844709182800549,0.26629323195925503,32.945602315018114,-1.355619468811922,1.8038904648979703,0.2241398680864915,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TOMM5,6,-0.1935134308060013,0.33136348713436253,-1.0453103918267013,0.6582835302146985,0.5845789087466444,0.0,3.420557046392404,-1.0453103918267013,0.6582835302146985,0.3125030585794339,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
IFIT3,5,0.3065408183594068,0.5163676498093257,-1.127125615436184,1.7402072521549974,0.5846899648314703,0.6238278096456642,46.66395474144161,-2.3134340059660876,2.9265156426849015,0.2359936469264857,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
GLDC,4,0.41991850476339254,0.6882077113918096,-1.7702655836232282,2.610102593150013,0.5848674517652169,0.08967071681379005,59.61654738945269,-1.9686141360743687,2.8084511456011536,0.4685378764034016,GSE193021;GSE55867;GSE255574;GSE310514,0.9998522961638839
MAP3K6,7,0.27175729980338226,0.47094350575050825,-0.8805999456373,1.4241145452440644,0.5848914380594634,0.6756322480167659,48.59457905146435,-2.0462575003321226,2.589772099938887,0.1622390307014645,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
POSTN,7,-0.27177989770720573,0.47109641627233945,-1.4245113017159214,0.8809515063015101,0.5849797249438152,0.5948975479530102,45.14368651626612,-2.483264907157602,1.9397051117431905,0.1569948655948932,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SMCR8,7,0.24183300009935196,0.4192087877582353,-0.7839339507703941,1.267599950969098,0.5849985335586105,0.22185854192545898,38.7567427523228,-1.301069687500716,1.78473568769942,0.23167684419691698,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MYO9B,7,-0.27913313165672116,0.4838866736891121,-1.4631611681177328,0.9048949048042905,0.5850132293444451,0.0027410845693526223,55.13500945800984,-1.4700715429509008,0.9118052796374585,0.26269570490896055,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CYFIP1,7,0.3068429828603237,0.5319597468129685,-0.9948156259484116,1.6085015916690588,0.5850387334365509,0.7224670606419881,51.85467526564642,-2.1467254866890007,2.7604114524096484,0.20325205211551023,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ABHD4,7,0.37223107596773586,0.6454131508548454,-1.2070380117438075,1.9515001636792793,0.5850914263411293,0.8259672368199451,58.645716211626095,-2.3553078494151376,3.0997700013506093,0.21071744345021223,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SETX,7,0.24911273304050868,0.43195125269734763,-0.8078339063015507,1.3060593723825682,0.5851028961505798,0.4199547949116739,41.47268289090622,-1.6565535896765269,2.1547790557575444,0.21123377590388265,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TTLL4,7,-0.1678489163087539,0.2910467643882168,-0.880014693327682,0.5443168607101743,0.5851074595937035,0.0,0.0,-0.880014693327682,0.5443168607101743,0.25003781184974105,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
FOXK1,7,-0.16897022528641234,0.29299116320741303,-0.885893774819384,0.5479533242465593,0.5851075479212398,0.0,0.0,-0.885893774819384,0.5479533242465593,0.2515448197975288,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
EEA1,7,0.16751753293495678,0.29060371180642264,-0.5435641334708988,0.8785991993408123,0.5852729350585969,0.0,0.0,-0.5435641334708988,0.8785991993408123,0.24366183376243328,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
VIP,4,-0.2326757892062963,0.38207480026124147,-1.4486083256396949,0.9832567472271023,0.5855558302984147,0.0,0.0,-1.4486083256396949,0.9832567472271023,0.3604850081263293,GSE193021;GSE181512;GSE55867;GSE310514,0.9998522961638839
ARFGEF2,7,0.33151109409562424,0.5755550332739024,-1.0768213378084304,1.739843525999679,0.585565560559806,1.158112324939568,58.163665186153224,-2.6546998897103924,3.3177220779016405,0.18939150014485825,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PRXL2A,4,0.3016522738327566,0.49536511415991136,-1.2748206034918952,1.8781251511574086,0.5855734783904953,0.18764597861760327,31.359637523373628,-1.7925632213641154,2.395867769029629,0.3910278962358032,GSE181512;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF398,7,0.1706127940958341,0.29623663312115595,-0.5542521342316096,0.8954777224232777,0.5855978320888726,0.0,0.0,-0.5542521342316096,0.8954777224232777,0.25729613001675355,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
BTG1,6,0.5951235945765806,1.0223652823973612,-2.0329500297392675,3.2231972188924285,0.5857548306017019,4.526575104624272,74.58622992922518,-5.472650770910465,6.662897960063627,0.1846462471516635,GSE193021;GSE181512;GSE226411;GSE288678;GSE255574;GSE310514,0.9998522961638839
TOB2,7,0.31021311254660694,0.5392819687714941,-1.0093623279491586,1.6297885530423726,0.5860421217297088,0.9161098229824292,53.82277244040683,-2.37797861854106,2.9984048436342734,0.16395648306306057,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
COX7A2,7,0.17978694651543073,0.3125983485189554,-0.5851136571239498,0.9446875501548112,0.5861032642441634,0.0,7.888989691340907,-0.5851136571239498,0.9446875501548112,0.2552941733723866,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
YPEL1,4,-0.43359475472465564,0.7133209522626321,-2.703700383734325,1.836510874285014,0.5862117220482747,0.0,63.91904147997054,-2.703700383734325,1.836510874285014,0.4620392083229083,GSE193021;GSE181512;GSE55867;GSE255574,0.9998522961638839
ITGAE,7,-0.18760254724442443,0.32644401738614653,-0.9863822821219639,0.6111771876331151,0.5863900601673583,0.0,15.373344087866473,-0.9863822821219639,0.6111771876331151,0.2681857366386274,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SPOCK3,4,0.4787667293184367,0.7885495161612754,-2.0307497649222697,2.9882832235591428,0.5866226901948969,1.4461029584109675,61.635633134250675,-4.097667738777016,5.05520119741389,0.2848279813887344,GSE193021;GSE226411;GSE55867;GSE255574,0.9998522961638839
CALHM2,7,0.25971011922247644,0.4522775453508197,-0.846973166503205,1.3663934049481579,0.586680667411668,0.37772134595528795,42.07068363411816,-1.60745570722856,2.126875945673513,0.1843706213962802,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RPS19BP1,7,-0.16540801172199632,0.2881729242230197,-0.8705417551824073,0.5397257317384145,0.5868321177405995,0.0,0.0,-0.8705417551824073,0.5397257317384145,0.2389841653724387,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
FUT11,4,0.31435092242446877,0.5180781060795773,-1.334404832116863,1.9631066769658003,0.5868471971848925,0.24790765560727443,30.558620505029417,-1.9723924977988412,2.601094342647779,0.29807663191400885,GSE193021;GSE226411;GSE288678;GSE255574,0.9998522961638839
ODC1,7,0.25833101167101213,0.45008768966186513,-0.8429938902170692,1.3596559135590933,0.5868522192305156,0.33059232616750445,43.11026337526757,-1.5283691955127918,2.045031218854816,0.2214349328111205,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TNFSF4,4,0.23067796903695115,0.3802082068309958,-0.9793142340308953,1.4406701721047976,0.5868756059122185,0.0,0.0,-0.9793142340308953,1.4406701721047976,0.4267225719374789,GSE193021;GSE226411;GSE55867;GSE255574,0.9998522961638839
CTNNBL1,7,-0.21444273545719927,0.3737269095301009,-1.1289195394781906,0.700034068563792,0.5869549411211955,0.0,33.0234674725694,-1.1289195394781906,0.700034068563792,0.27489549401604024,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF665,4,0.2794208567754252,0.46126901014086635,-1.188543000289248,1.7473847138400986,0.5874294615759371,0.13879339588094078,24.624575113144882,-1.6075376668873582,2.1663793804382085,0.40245815454063455,GSE193021;GSE226411;GSE55867;GSE255574,0.9998522961638839
ADGRE5,6,-0.18050904495807066,0.31155939538035643,-0.9813979674446476,0.6203798775285063,0.587460028466506,0.0,0.0,-0.9813979674446476,0.6203798775285063,0.2896986586261672,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
CHD1L,6,-0.17885500845662924,0.3087797981579926,-0.9725987488130127,0.6148887318997541,0.5875482749846578,0.0,0.0,-0.9725987488130127,0.6148887318997541,0.2792649626362326,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF654,5,0.19944714314816372,0.33874537068243943,-0.7410607831915074,1.1399550694878349,0.5876501486902714,0.0,0.0,-0.7410607831915074,1.1399550694878349,0.33473952662166256,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
SLC25A17,7,0.3041301594263155,0.5311079645403861,-0.9954442132450425,1.6037045320976735,0.5876929208211087,0.6802031005745546,52.11991577788635,-2.09618781177717,2.704448130629801,0.19005158234308595,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
LRRC47,7,-0.1677374396362497,0.29295764612586433,-0.8845789758251641,0.5491040965526646,0.5877360682689433,0.0,0.0,-0.8845789758251641,0.5491040965526646,0.2538190259181938,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SLC27A1,7,0.17243301724376617,0.3012035566778206,-0.5645855351982115,0.9094515696857438,0.5877903843627565,0.0,0.7220154405183442,-0.5645855351982115,0.9094515696857438,0.2364248041517575,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RPS6KC1,7,0.26402882235626773,0.46120341786062363,-0.8644952865954623,1.3925529313079976,0.5877916493931636,0.5072676741911579,45.925102447105395,-1.8122105130362756,2.340268157748811,0.20909994967647755,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
STX10,5,-0.6903030399584899,1.1730598194818758,-3.9472392338631512,2.5666331539461713,0.587844087100255,4.9974053065372015,77.93442972920911,-7.699644585708473,6.319038505791493,0.232664501963847,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
SENP6,7,-0.1674432836555207,0.2925487081615644,-0.8832841846932065,0.5483976173821652,0.5878664247355866,0.0,0.0,-0.8832841846932065,0.5483976173821652,0.2493046766668134,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PI4K2B,6,0.17836784695091237,0.308298726001736,-0.6141392580589674,0.9708749519607921,0.5879709393402619,0.0,0.0,-0.6141392580589674,0.9708749519607921,0.2701736757144146,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
LRP12,7,-0.22968733730538987,0.40146287911035994,-1.2120316139953136,0.7526569393845339,0.5880153942408253,0.3472891197693025,35.80521478111329,-1.9744943114151283,1.5151196368043487,0.19161254957323728,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
GNL3L,7,0.1690083977053985,0.2954941459683681,-0.5540397300085658,0.8920565254193626,0.5881261234767572,0.0,0.0,-0.5540397300085658,0.8920565254193626,0.26195020306498706,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SLC25A30,7,0.2005351492871174,0.3506359263363639,-0.6574400543025294,1.058510352876764,0.5881473109632158,0.0,24.84841485482078,-0.6574400543025294,1.058510352876764,0.26216511397433184,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SOX4,5,0.3766706624920198,0.6407788536512089,-1.4024166492421324,2.155757974226172,0.5882287651659529,0.3916158874342389,55.42340713509463,-2.1100903762744463,2.863431701258486,0.25633243778921944,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
DNHD1,4,-0.3454675015748144,0.5718302513082688,-2.1652865721002685,1.47435156895064,0.5883766532188016,0.4575527294261553,41.487873614303155,-3.1643004592995116,2.473365456149883,0.2986579387994011,GSE193021;GSE55867;GSE255574;GSE310514,0.9998522961638839
SGMS1,7,0.16476951923916103,0.2882881786408727,-0.5406462416221911,0.8701852801005132,0.588385049697262,0.0,0.0,-0.5406462416221911,0.8701852801005132,0.24786822724731336,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZDHHC13,7,-0.2108819321167252,0.3690708962983202,-1.1139658821817844,0.692202017948334,0.5884858452903076,0.12793754543120478,28.16039740544732,-1.468487202266892,1.0467233380334415,0.23938003699379695,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF93,4,0.3797923576398701,0.6289511384934776,-1.6218108692626794,2.3813955845424197,0.5885479328243065,0.7115059962656944,50.7986694868673,-2.96871819777303,3.7283029130527705,0.31861764252863195,GSE193021;GSE226411;GSE55867;GSE255574,0.9998522961638839
SLC35F2,5,-0.2847778232093842,0.4849038064072443,-1.631086623000556,1.0615309765817875,0.5885612784637471,0.25293280477608043,36.21780152084688,-2.224447175938406,1.6548915295196376,0.29189080826133595,GSE193021;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
HDAC4,7,0.24884345967144447,0.4357278510766756,-0.8173441830020075,1.3150311023448964,0.588668754607548,0.0,48.35633003177818,-0.8173441830020075,1.3150311023448964,0.2905734186887372,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
QKI,5,0.22287419024287836,0.3797973217358012,-0.8316122246577184,1.2773606051434752,0.5888438493878009,0.0,18.61098989282113,-0.8316122246577184,1.2773606051434752,0.3521490646591871,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ENTPD7,7,-0.1954904034828626,0.34262896334659176,-1.0338732744411565,0.6428924674754314,0.5890111735156941,0.018650046796873456,21.25335506759147,-1.0980150352145837,0.7070342282488585,0.25403381960032023,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TMEM184C,7,0.16823970142879446,0.2948802932662502,-0.5533063828335001,0.8897857856910891,0.5890267465794045,0.0,0.0,-0.5533063828335001,0.8897857856910891,0.2445017307684197,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
JTB,7,-0.1683505217681207,0.29513469104510953,-0.8905190949704112,0.5538180514341697,0.5891007406397771,0.0,0.0,-0.8905190949704112,0.5538180514341697,0.24283044651695534,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TMEM54,5,-0.28008604945011584,0.47766803420554205,-1.6063051249295452,1.0461330260293136,0.5891261944283955,0.43471895386404436,39.73931979982841,-2.5406063831876753,1.9804342842874436,0.2392264296125081,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
INCENP,7,-0.16720051884364281,0.29315530098111114,-0.884525699040297,0.5501246613530113,0.5891461493708313,0.0,0.0,-0.884525699040297,0.5501246613530113,0.2415891631242351,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
TANC1,7,-0.9475022599360094,1.6614085735260375,-5.012822588090745,3.1178180682187255,0.5891762838366181,10.580403391453109,76.57513876831679,-9.884822871417823,7.9898183515458046,0.17445583349592328,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
SYNJ2BP,6,0.18224227578016697,0.316069456951721,-0.6302401290593611,0.994724680619695,0.589200589628853,0.0,0.0,-0.6302401290593611,0.994724680619695,0.2730637625776207,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
RMDN1,6,0.18076047989669453,0.31352376383090297,-0.6251780124473544,0.9866989722407434,0.5892284908539054,0.0,0.0,-0.6251780124473544,0.9866989722407434,0.29285302708067246,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ASAP2,7,-0.17073186050247507,0.2994514577736195,-0.9034631813713849,0.5619994603664347,0.5892729273466613,0.0,0.0,-0.9034631813713849,0.5619994603664347,0.20236446485412007,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
YTHDC1,7,0.16574717179436788,0.29071376253135195,-0.5456037790345443,0.8770981226232801,0.5892792824549135,0.0,0.0,-0.5456037790345443,0.8770981226232801,0.2501588445585212,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
VPS54,7,0.2139598369782181,0.3753572069075662,-0.7045061610165836,1.1324258349730199,0.5893570041959009,0.10663862915189244,30.471951809782404,-1.0034413005795704,1.4313609745360065,0.2493264145023514,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ZNF700,5,-0.472475065395259,0.8064620772971858,-2.7115727524346753,1.7666226216441572,0.5894312784054928,1.5295176085167086,62.034369876903526,-4.571751882368174,3.6268017515776556,0.2601098152439002,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ZNF614,5,0.1992099551605166,0.340078987635127,-0.7450006854396527,1.1434205957606858,0.5894837402616273,0.0,0.0,-0.7450006854396527,1.1434205957606858,0.3170231388528009,GSE193021;GSE226411;GSE288678;GSE55867;GSE255574,0.9998522961638839
ATF2,7,0.16703508451282928,0.29316108605509816,-0.5503042512499234,0.8843744202755821,0.5895124575162416,0.0,0.0,-0.5503042512499234,0.8843744202755821,0.2539143739399055,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
ANKMY1,5,-0.20371508403288083,0.347880558711854,-1.1695863584618815,0.7621561903961198,0.5895975418236448,0.0,0.0,-1.1695863584618815,0.7621561903961198,0.3339659397026541,GSE193021;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
CRISPLD2,7,-0.632330700803139,1.1101612211378853,-3.3487973494870125,2.084135947880734,0.5896320034714257,6.751597958181192,79.73904478375354,-7.546342378659998,6.28168097705372,0.16517332086587833,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
KLHDC8A,4,0.3112674565139421,0.5171145794239274,-1.334421926182074,1.9569568392099583,0.5896701997541414,0.0,40.881241717334035,-1.334421926182074,1.9569568392099583,0.4469410887836918,GSE193021;GSE181512;GSE55867;GSE310514,0.9998522961638839
PTP4A1,6,0.6743500039563245,1.1717510710792756,-2.3377320152474574,3.6864320231601067,0.5898787388818433,3.896515116881044,70.13170502782233,-5.226530028729282,6.575230036641932,0.21286315603719402,GSE193021;GSE181512;GSE226411;GSE55867;GSE255574;GSE310514,0.9998522961638839
IL3RA,7,-0.166608821027011,0.2927089727881428,-0.8828418754787908,0.5496242334247687,0.5898793081224071,0.0,0.0,-0.8828418754787908,0.5496242334247687,0.24703323779495448,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
UBTD1,7,-0.22277328904117613,0.3915112867622167,-1.1807668964766644,0.7352203183943122,0.5899987442889216,0.2545413864817479,33.553298343836666,-1.785395172105819,1.3398485940234666,0.22481465117268573,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
PARG,6,0.17718474515836072,0.307992064087401,-0.614534060304848,0.9689035506215694,0.5900141768787255,0.0,0.0,-0.614534060304848,0.9689035506215694,0.2845451253395897,GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
MICALL2,7,-0.16333382062377827,0.2871369120355397,-0.8659325335847137,0.5392648923371572,0.5901086527076109,0.0,0.0,-0.8659325335847137,0.5392648923371572,0.24361060522629016,GSE193021;GSE181512;GSE226411;GSE288678;GSE55867;GSE255574;GSE310514,0.9998522961638839
